recruitType,year,ranking,name,school,committedTo,position,height,weight,stars,rating,city,stateProvince,country
HighSchool,2005,534,Jon Cooper,Fort Collins,Oklahoma,OG,75,270,2,0.7556,Fort Collins,CO,
HighSchool,2005,535,Edward Britton,Montwood,Texas Tech,ATH,71,160,2,0.7556,El Paso,TX,
HighSchool,2005,536,Nick Kyles,Baldwin,Alabama,WR,74,182,2,0.7556,Milledgeville,GA,
HighSchool,2005,537,Ryan Moya,Oak Ridge,UCLA,TE,74,225,2,0.7556,El Dorado Hills,CA,
HighSchool,2005,538,Craig Roark,Ada,Nebraska,OG,74,290,2,0.7556,Ada,OK,
HighSchool,2005,539,Roddrick Muckelroy,Hallsville,Texas,OLB,74,215,2,0.7556,Hallsville,TX,
HighSchool,2005,540,Andrew Kemp,Menasha,Wisconsin,OT,77,315,2,0.7556,Menasha,WI,
HighSchool,2005,541,Walter McFadden,Blanche Ely,Auburn,CB,73,175,2,0.7556,Pompano Beach,FL,
HighSchool,2005,542,Brandon LaFell,Lamar,LSU,WR,75,180,2,0.7556,Houston,TX,
HighSchool,2005,543,Eric Houston,Coral Reef,Miami,ILB,74,220,2,0.7556,Miami,FL,
HighSchool,2005,544,B.J. Travers,Westlake,Iowa,ILB,72,228,2,0.7556,Westlake,OH,
HighSchool,2005,545,Dion Foster,H L Richards,Wisconsin,APB,69,180,2,0.7556,Oak Lawn,IL,
HighSchool,2005,546,Darryl Gresham Jr.,William Fleming,Florida,ILB,75,227,2,0.7556,Roanoke,VA,
HighSchool,2005,547,Jeff Allen,DeMatha Catholic,Maryland,S,73,201,2,0.7556,Hyattsville,MD,
HighSchool,2005,548,Domenic Natale,Hun School,Michigan State,PRO,74,189,2,0.7556,Princeton,NJ,
HighSchool,2005,549,Terrel Nemons,Cedar Hill,Tulsa,DT,75,315,2,0.7556,Cedar Hill,TX,
HighSchool,2005,550,Lorenzo Jones,McKinney,TCU,DT,76,294,2,0.7556,Mckinney,TX,
HighSchool,2005,551,Sayquan Jordan Jordan,Woodland,UAB,WR,72,170,2,0.7556,Dorchester,SC,
HighSchool,2005,552,Joe Suder,Bishop Manogue Catholic,Duke,OG,79,315,2,0.7556,Reno,NV,
HighSchool,2005,553,Nick Riley,Houston County,Troy,OT,77,265,2,0.7556,Warner Robins,GA,
HighSchool,2005,554,Sean Glaser,Archbishop Hoban,Toledo,OT,80,300,2,0.7556,Akron,OH,
HighSchool,2005,555,Marquise Charles,Dorsey,Utah State,CB,70,170,2,0.7556,Los Angeles,CA,
HighSchool,2005,556,Dan Fortener,Archbishop Alter,Michigan State,WR,73,182,2,0.7556,Dayton,OH,
HighSchool,2005,557,Charlie Tanner,Anderson,Texas,OG,76,268,2,0.7444,Austin,TX,
HighSchool,2005,558,Terrance Jamison,Thornton Township,Wisconsin,WDE,76,225,2,0.7444,Harvey,IL,
HighSchool,2005,559,Tavares Kearney,Tucker,Georgia,OLB,73,210,2,0.7444,Tucker,GA,
HighSchool,2005,560,John Brown,Burrell,Pittsburgh,OG,76,280,2,0.7444,New Kensington,PA,
HighSchool,2005,561,Jarrett Brown,Palm Beach Lakes,West Virginia,DUAL,75,192,2,0.7444,West Palm Beach,FL,
HighSchool,2005,562,Quinton Moore,Pearland,Oklahoma State,CB,71,180,2,0.7444,Pearland,TX,
HighSchool,2005,563,Kalvin Baker,Pacelli,Florida,OLB,73,230,2,0.7444,Columbus,GA,
HighSchool,2005,564,Andy Kuempel,Marion,Iowa,OT,78,250,2,0.7444,Marion,IA,
HighSchool,2005,565,Antonio North,North Stafford,Virginia Tech,OG,75,305,2,0.7444,Stafford,VA,
HighSchool,2005,566,Reggie Walker,Grant Union,Kansas State,ILB,74,220,2,0.7444,Sacramento,CA,
HighSchool,2005,567,Chris Hall,Irving,Texas,OT,77,285,2,0.7444,Irving,TX,
HighSchool,2005,568,Tim Holloway,Seminary,Mississippi State,ATH,76,215,2,0.7444,Seminary,MS,
HighSchool,2005,569,Chris Todd,Elizabethtown,Texas Tech,PRO,74,185,2,0.7444,Elizabethtown,KY,
HighSchool,2005,570,Elston Forte,Wilbur D. Mills,Arkansas,S,73,190,2,0.7444,Little Rock,AR,
HighSchool,2005,571,Jerraud Powers,Decatur,Auburn,CB,69,170,2,0.7444,Decatur,AL,
HighSchool,2005,572,Trey Bryant,Berkner,Baylor,DT,74,308,2,0.7444,Richardson,TX,
HighSchool,2005,573,Auston English,Canadian,Oklahoma,WDE,76,235,2,0.7444,Canadian,TX,
HighSchool,2005,574,Joey Elliott,William Henry Harrison,Purdue,PRO,75,190,2,0.7444,Evansville,IN,
HighSchool,2005,575,Alex Magee,Oswego,Purdue,DT,77,270,2,0.7444,Oswego,IL,
HighSchool,2005,576,Darius Mann,Don Bosco Prep,Louisville,ATH,72,190,2,0.7444,Ramsey,NJ,
HighSchool,2005,577,Marcus Burton,Channelview,Colorado,OLB,72,220,2,0.7444,Channelview,TX,
HighSchool,2005,578,Kevin Lopina,De La Salle,Kansas State,DUAL,74,198,2,0.7444,Concord,CA,
HighSchool,2005,579,Korey Bosworth,Plano West,UCLA,OLB,73,207,2,0.7444,Plano,TX,
HighSchool,2005,580,Haydrian Lewis,Stratford,Clemson,CB,72,180,2,0.7444,Goose Creek,SC,
HighSchool,2005,581,Osaar Rasshan,Garey Senior,UCLA,DUAL,76,190,2,0.7444,Pomona,CA,
HighSchool,2005,582,Brett Johnson,Green Valley,California,S,74,183,2,0.7444,Henderson,NV,
HighSchool,2005,583,Sam Porter,Morgan Park,Illinois,SDE,73,221,2,0.7444,Chicago,IL,
HighSchool,2005,584,Brandon Logan,Lexington Catholic,Michigan,OLB,73,195,2,0.7444,Lexington,KY,
HighSchool,2005,585,Jesse Canada,Monrovia,California,WR,73,180,2,0.7444,Monrovia,CA,
HighSchool,2005,586,Andrew McCain,Briarwood Christian,Auburn,TE,77,254,2,0.7444,Birmingham,AL,
HighSchool,2005,587,Ramon McElrathbey,Mays,Clemson,ATH,71,174,2,0.7444,Atlanta,GA,
HighSchool,2005,588,Jamie McCoy,Lee,Texas A&M,DUAL,75,197,2,0.7444,Midland,TX,
HighSchool,2005,589,Kevin Ellison,Redondo,USC,OLB,73,214,2,0.7444,Redondo Beach,CA,
HighSchool,2005,590,Dain Wise,Carl Albert,Missouri,OG,76,270,2,0.7444,Oklahoma City,OK,
HighSchool,2005,591,Russell Tialavea,Oceanside,BYU,DT,75,265,2,0.7444,Oceanside,CA,
HighSchool,2005,592,Daniel Te'o-Nesheim,Hawaii Preparatory Academy,Washington,SDE,75,235,2,0.7444,Kamuela,HI,
HighSchool,2005,593,Brian West,Ozen,Auburn,DT,76,265,2,0.7444,Beaumont,TX,
HighSchool,2005,594,Will Barker,Haverford School,Virginia,OT,79,275,2,0.7444,Haverford,PA,
HighSchool,2005,595,Josh Briscoe,Burns,Tennessee,WR,75,170,2,0.7444,Lawndale,NC,
HighSchool,2005,596,Jonathan Garner,Mainland,Georgia Tech,PRO,76,206,2,0.7444,Daytona Beach,FL,
HighSchool,2005,597,Chris Jeske,Joliet Catholic Academy,Northwestern,ILB,73,225,2,0.7444,Joliet,IL,
HighSchool,2005,598,Bryant Cornell,The Dalles-wahtonka,Oregon State,ILB,74,215,2,0.7444,The Dalles,OR,
HighSchool,2005,599,Kevin Washington,Fort Bend Austin,Notre Dame,OLB,73,213,2,0.7444,Sugar Land,TX,
HighSchool,2005,600,Nick Howell,Bullard,USC,OT,77,253,2,0.7444,Fresno,CA,
HighSchool,2005,601,B.J. Wright,Lowndes,Southern Mississippi,OLB,74,211,2,0.7444,Valdosta,GA,
HighSchool,2005,602,Chris DeGeare,R B Glenn,Wake Forest,OG,76,340,2,0.7444,Kernersville,NC,
HighSchool,2005,603,Quinton Andrews,Monsignor Pace,West Virginia,S,71,190,2,0.7444,Opa Locka,FL,
HighSchool,2005,604,Rashad Roussell,Hahnville,West Virginia,DT,74,260,2,0.7444,Boutte,LA,
HighSchool,2005,605,Dave McClain,Central Bucks East,Rutgers,OG,76,335,2,0.7444,Doylestown,PA,
HighSchool,2005,606,Sergio Render,Newnan,Virginia Tech,OG,75,302,2,0.7444,Newnan,GA,
HighSchool,2005,607,Marcus Ezeff,Montgomery,California,S,71,175,2,0.7444,Santa Rosa,CA,
HighSchool,2005,608,Doug Pilcher,Hinsdale Central,Illinois,SDE,77,230,2,0.7444,Hinsdale,IL,
HighSchool,2005,609,Colin Peek,The Bolles School,Georgia Tech,TE,78,250,2,0.7444,Jacksonville,FL,
HighSchool,2005,610,Lyle Hitt,Parkview Baptist School,LSU,DT,74,272,2,0.7444,Baton Rouge,LA,
HighSchool,2005,611,Jason Werner,Roncalli,Purdue,OLB,76,200,2,0.7444,Indianapolis,IN,
HighSchool,2005,612,Levin Neal,Eugene Ashley,NC State,WR,71,180,2,0.7444,Wilmington,NC,
HighSchool,2005,613,Queito Teasley,Cinco Ranch,Baylor,ATH,72,174,2,0.7444,Katy,TX,
HighSchool,2005,614,Adam Heater,Snohomish,UCLA,TE,77,237,2,0.7444,Snohomish,WA,
HighSchool,2005,615,Jimmy Barnes,Los Alamitos,Alabama,PRO,77,225,2,0.7444,Los Alamitos,CA,
HighSchool,2005,616,Jae McFadden,Dwyer,Wisconsin,ATH,73,200,2,0.7444,Palm Beach Gardens,FL,
HighSchool,2005,617,Nick Covey,Mountain Ridge,Nebraska,OLB,75,210,2,0.7444,Glendale,AZ,
HighSchool,2005,618,Matt Lewis,Mainland,Indiana,WDE,74,245,2,0.7444,Daytona Beach,FL,
HighSchool,2005,619,Tavita Pritchard,Clover Park,Stanford,PRO,75,173,2,0.7444,Lakewood,WA,
HighSchool,2005,620,Nate Prater,Central,Kansas State,TE,76,250,2,0.7444,Omaha,NE,
HighSchool,2005,621,E.J. Biggers,North Miami Beach Senior,Western Michigan,ATH,70,159,2,0.7444,Miami,FL,
HighSchool,2005,622,Brandon Ghee,Jack Britt,Wake Forest,CB,73,165,2,0.7444,Fayetteville,NC,
HighSchool,2005,623,Mat Webb,Heritage,Oregon,OT,79,290,2,0.7444,Vancouver,WA,
HighSchool,2005,624,Brandon Barnett,Arkansas,Arkansas,APB,69,188,2,0.7444,Texarkana,AR,
HighSchool,2005,625,Michael Turkovich,Valley Forge Military Academy (HS),Notre Dame,OT,79,280,2,0.7444,Wayne,PA,
HighSchool,2005,626,Paul Muse,First Coast,Clemson,TE,77,245,2,0.7444,Jacksonville,FL,
HighSchool,2005,627,Dave Philistin,Manchester Central,Maryland,OLB,74,220,2,0.7444,Manchester,NH,
HighSchool,2005,628,Dan Williams,East,,DT,73,310,2,0.7444,Memphis,TN,
HighSchool,2005,629,Shaun Dewitty,Doherty,Arizona State,ATH,74,187,2,0.7444,Colorado Springs,CO,
HighSchool,2005,630,Antonio Wardlow,Parkland,Tennessee,CB,73,185,2,0.7444,Winston Salem,NC,
HighSchool,2005,631,Chris Turner,Chaminade,Maryland,PRO,76,197,2,0.7444,West Hills,CA,
HighSchool,2005,632,Ben Barresi,North,Oklahoma,OT,77,280,2,0.7444,Edmond,OK,
HighSchool,2005,633,Shawn Lauvao,Farrington,Arizona State,OG,75,310,2,0.7444,Honolulu,HI,
HighSchool,2005,634,Stephen Hodge,Tatum,TCU,ATH,71,180,2,0.7444,Tatum,TX,
HighSchool,2005,635,Andrew Hawken,Grandville,Michigan State,OLB,74,224,2,0.7444,Grandville,MI,
HighSchool,2005,636,Jacob Hickman,Centennial,Nebraska,OG,76,244,2,0.7444,Bakersfield,CA,
HighSchool,2005,637,Jeremiah Johnson,Dorsey,Oregon,RB,69,185,2,0.7444,Los Angeles,CA,
HighSchool,2005,638,Marcus Jones,Southeast Whitfield County,Duke,DUAL,77,218,2,0.7444,Dalton,GA,
HighSchool,2005,639,Maurice Grinter,Fairdale Magnet Career Acade,Louisville,ATH,75,220,2,0.7444,Fairdale,KY,
HighSchool,2005,640,Quentin Brown,Edgewater,NC State,OT,78,245,2,0.7444,Orlando,FL,
HighSchool,2005,641,Daniel Borg,Ironwood Ridge,Arizona,OT,77,286,2,0.7444,Tucson,AZ,
HighSchool,2005,642,Dustin Sherer,Hamilton Heights,Wisconsin,PRO,75,194,2,0.7444,Arcadia,IN,
HighSchool,2005,643,Xavier Kelley,Ryan,Arizona,S,71,188,2,0.7444,Denton,TX,
HighSchool,2005,644,Josh Bell,Hitchcock,Kansas,TE,79,250,2,0.7444,Hitchcock,TX,
HighSchool,2005,645,Guesly Dervil,Ed White,Illinois,ATH,71,180,2,0.7444,Jacksonville,FL,
HighSchool,2005,646,Richard Tuitu'u,Highland,Arizona State,OG,77,302,2,0.7444,Gilbert,AZ,
HighSchool,2005,647,Charles Gamble,Southern,Marshall,OLB,75,210,2,0.7444,Durham,NC,
HighSchool,2005,648,Requan Boyette,Fike,Duke,CB,69,185,2,0.7444,Wilson,NC,
HighSchool,2005,649,Matt Pipho,Union,Miami,OT,79,256,2,0.7444,La Porte City,IA,
HighSchool,2005,650,Jeremy Broadway,Booker T Washington,Oklahoma State,WR,71,185,2,0.7444,Dallas,TX,
HighSchool,2005,651,Zac Robinson,Chatfield,Oklahoma State,DUAL,74,178,2,0.7444,Littleton,CO,
HighSchool,2005,652,Brandon Gibson,Gov John Rogers,Washington State,ATH,72,178,2,0.7444,Puyallup,WA,
HighSchool,2005,653,Scott Smith,Highland Park,Notre Dame,ILB,75,222,2,0.7444,Highland Park,IL,
HighSchool,2005,654,Paul Anderson,Poly Prep,Boston College,ATH,73,217,2,0.7444,Brooklyn,NY,
HighSchool,2005,655,Chris Rogers,Lakeland,Alabama,CB,73,172,2,0.7444,Lakeland,FL,
HighSchool,2005,656,Cordero Moore,Horn,Oklahoma,SDE,76,264,2,0.7444,Mesquite,TX,
HighSchool,2005,657,Charles Hoke,Briarwood Christian,Alabama,TE,79,235,2,0.7444,Birmingham,AL,
HighSchool,2005,658,Antonio Appleby,Salem,Virginia,SDE,76,239,2,0.7444,Virginia Beach,VA,
HighSchool,2005,659,Johnny Sears,Edison,Michigan,CB,73,175,2,0.7444,Fresno,CA,
HighSchool,2005,660,Matthew Lowry,Cardinal O'Hara,Penn State,OT,78,300,2,0.7444,Springfield,PA,
HighSchool,2005,661,Tony Bergstrom,Skyline,Utah,OG,78,258,2,0.7444,Salt Lake City,UT,
HighSchool,2005,662,Brandis Dew,Hemet,UTEP,ATH,77,248,2,0.7444,Hemet,CA,
HighSchool,2005,663,Jordan Lowe,Centennial,Arizona,OG,76,305,2,0.7444,Peoria,AZ,
HighSchool,2005,664,Bill Stull,Seton-La Salle,Pittsburgh,PRO,74,181,2,0.7444,Pittsburgh,PA,
HighSchool,2005,665,Brandyn Young,Decatur,South Carolina,ATH,72,190,2,0.7444,Decatur,GA,
HighSchool,2005,666,Kenny Alfred,Gig Harbor,Washington State,OG,75,285,2,0.7444,Gig Harbor,WA,
HighSchool,2005,667,Reggie Carter,Crenshaw,UCLA,ILB,73,225,2,0.7444,Los Angeles,CA,
HighSchool,2005,668,Gavin Ketchum,Oak Park,UCLA,ATH,76,190,2,0.7444,Oak Park,CA,
HighSchool,2005,669,Freddie Brown,Byrnes,South Carolina,WR,76,195,2,0.7444,Duncan,SC,
HighSchool,2005,670,Cameron Martin,George Washington,Virginia Tech,S,74,180,2,0.7444,Danville,VA,
HighSchool,2005,671,Ali Sharrief,North Jackson,Alabama,ATH,69,185,2,0.7444,Stevenson,AL,
HighSchool,2005,672,Kendrick Perry,Amite,Ole Miss,RB,74,216,2,0.7444,Amite,LA,
HighSchool,2005,673,Kainoa LaCount,Kailua,Oregon State,OG,78,305,2,0.7444,Kailua,HI,
HighSchool,2005,674,Brandon Carter,Spring Hill,Texas Tech,OG,77,325,2,0.7444,Longview,TX,
HighSchool,2005,675,LaShawn Vation,MacArthur,Texas Tech,S,71,185,2,0.7444,Irving,TX,
HighSchool,2005,676,Kyle Bosworth,Plano West,UCLA,OLB,73,197,2,0.7444,Plano,TX,
HighSchool,2005,677,Roberto Wallace,Oceanside,San Diego State,WR,76,203,2,0.7444,Oceanside,CA,
HighSchool,2005,678,Greg Boone,Oscar Smith,Virginia Tech,ATH,75,258,2,0.7444,Chesapeake,VA,
HighSchool,2005,679,Cody Glenn,Rusk,Nebraska,RB,72,211,2,0.7444,Rusk,TX,
HighSchool,2005,680,Angus Quigley,Cleburne,Kansas,RB,75,200,2,0.7444,Cleburne,TX,
HighSchool,2005,681,Jamarcus Grant,Mullins Hi,Clemson,OT,77,310,2,0.7444,Mullins,SC,
HighSchool,2005,682,Jeremy Navarre,Joppatowne,Maryland,SDE,75,241,2,0.7444,Joppa,MD,
HighSchool,2005,683,Jamil Turner,Bethel,UCLA,WR,73,186,2,0.7444,Spanaway,WA,
HighSchool,2005,684,Tyler Blum,Walnut,Iowa,SDE,78,250,2,0.7444,Walnut,IA,
HighSchool,2005,685,Richard Goodman,St. Thomas Aquinas,Florida State,WR,72,175,2,0.7444,Fort Lauderdale,FL,
HighSchool,2005,686,Tom McAndrew,Glenbard West,Stanford,SDE,77,235,2,0.7444,Glen Ellyn,IL,
HighSchool,2005,687,Glen Coffee,Fort Walton Beach,Alabama,RB,72,195,2,0.7444,Fort Walton Beach,FL,
HighSchool,2005,688,Marsalous Johnson,Smyrna,Tennessee,CB,68,185,2,0.7444,Smyrna,TN,
HighSchool,2005,689,Kerry Meier,Pittsburg,Kansas,DUAL,75,203,2,0.7444,Pittsburg,KS,
HighSchool,2005,690,Robert Kibble,Westfield,UCLA,CB,70,173,2,0.7444,Houston,TX,
HighSchool,2005,691,Hivera Green,Conway,Virginia Tech,OG,77,271,2,0.7444,Conway,SC,
HighSchool,2005,692,Brandon Woods,Southern,Virginia,ATH,74,203,2,0.7444,Durham,NC,
HighSchool,2005,693,Mika Kane,Kamehameha,California,DT,75,285,2,0.7444,Honolulu,HI,
HighSchool,2005,694,Derrell Jones,Westlake,Pittsburgh,DT,74,290,2,0.7444,Waldorf,MD,
HighSchool,2005,695,Rodney Etienne,Blanche Ely,Akron,S,74,183,2,0.7444,Pompano Beach,FL,
HighSchool,2005,696,Andy Braly,Birdville,Air Force,ATH,72,178,2,0.7444,North Richland Hills,TX,
HighSchool,2005,697,Daylan Phillips,Tigard,Air Force,RB,70,200,2,0.7444,Portland,OR,
HighSchool,2005,698,Perry Eppenger,Cheyenne,UNLV,OG,74,326,2,0.7444,North Las Vegas,NV,
HighSchool,2005,699,Michael Grandberry,Covington,Memphis,WR,70,170,2,0.7444,Covington,TN,
HighSchool,2005,700,Kwincy Edwards,Palmdale,San Diego State,CB,70,160,2,0.7444,Palmdale,CA,
HighSchool,2005,701,Nick Rossi,Catholic Memorial,Boston College,SDE,79,275,2,0.7444,West Roxbury,MA,
HighSchool,2005,702,Tristin Patin,Junipero Serra,Boise State,WR,70,165,2,0.7444,Gardena,CA,
HighSchool,2005,703,Curt Puckett,Coweta,Tulsa,OG,76,284,2,0.7444,Coweta,OK,
HighSchool,2005,704,Jon Myles,Chaminade Julienne,Ball State,CB,73,185,2,0.7444,Dayton,OH,
HighSchool,2005,705,Desmond Taylor,Loyola,Northwestern,DT,74,259,2,0.7444,Los Angeles,CA,
HighSchool,2005,706,James Mapps,Royse City,SMU,RB,61,175,2,0.7444,Royse City,TX,
HighSchool,2005,707,Gavin Hedstrom,Woodbridge,Fresno State,K,72,190,2,0.7444,Irvine,CA,
HighSchool,2005,708,Jeremy Wallace,West Memphis,Arkansas State,WDE,76,210,2,0.7444,West Memphis,AR,
HighSchool,2005,709,Lance Castleberry,South Oak Cliff,UTEP,CB,69,181,2,0.7444,Dallas,TX,
HighSchool,2005,710,Mike Mitchell,Highlands,Ohio,ATH,74,210,2,0.7444,Fort Thomas,KY,
HighSchool,2005,711,Eric Heller,Beechcroft,Toledo,ILB,75,225,2,0.7444,Columbus,OH,
HighSchool,2005,712,Dwayne Sanders,Carson Senior,Nevada,WR,71,165,2,0.7444,Carson,CA,
HighSchool,2005,713,Wiselet Rouzard,Immokalee,UNLV,ATH,70,185,2,0.7444,Immokalee,FL,
HighSchool,2005,714,Preston Williams,Urbana,Northern Illinois,WR,71,170,2,0.7444,Urbana,IL,
HighSchool,2005,715,Reggie Graham,Homewood,Michigan State,WDE,76,210,2,0.7444,Birmingham,AL,
HighSchool,2005,716,Kyle Pirtle,Lafayette,Louisiana,TE,75,225,2,0.7444,Lafayette,LA,
HighSchool,2005,717,Daryl Forte,Culver City,UNLV,CB,70,175,2,0.7444,Culver City,CA,
HighSchool,2005,718,Brad Lankford,Waco,SMU,DT,75,270,2,0.7444,Waco,TX,
HighSchool,2005,719,Allen Whitaker,Forestville,Kent State,OLB,75,215,2,0.7444,District Heights,MD,
HighSchool,2005,720,David Bryant,Ladue Horton Watkins,Northern Illinois,CB,72,195,2,0.7444,Saint Louis,MO,
HighSchool,2005,721,Mike McDonald,Burbank,UNLV,PRO,73,205,2,0.7444,Burbank,CA,
HighSchool,2005,722,Jesson Salyards,Haxtun,Wyoming,TE,77,210,2,0.7444,Haxtun,CO,
HighSchool,2005,723,Steven Sylvas,Pearl River,Louisiana Monroe,RB,68,175,2,0.7444,Pearl River,LA,
HighSchool,2005,724,Art King,Leland,Nevada,WR,73,186,2,0.7444,San Jose,CA,
HighSchool,2005,725,Zach Lankford,Dacula,UAB,TE,76,248,2,0.7444,Dacula,GA,
HighSchool,2005,726,Bowen McNally,Highland,Stanford,ATH,72,195,2,0.7444,Salt Lake City,UT,
HighSchool,2005,727,Boris Lee,Clinch County,Troy,ILB,74,210,2,0.7444,Homerville,GA,
HighSchool,2005,728,James Lewis,Frankston,Colorado,WR,73,210,2,0.7444,Frankston,TX,
HighSchool,2005,729,Levi Horn,Rogers,Oregon,TE,79,260,2,0.7444,Spokane,WA,
HighSchool,2005,730,Greg Akinbiyi,Chaminade-Madonna Prep,Duke,OLB,74,225,2,0.7444,Hollywood,FL,
HighSchool,2005,731,Octaviues Everett,Lowndes,Southern Mississippi,RB,72,215,2,0.7444,Valdosta,GA,
HighSchool,2005,732,Glen Lee,New Rochelle,Rutgers,CB,74,195,2,0.7444,New Rochelle,NY,
HighSchool,2005,733,Donald Thornton,Horn Lake,Memphis,ILB,75,230,2,0.7444,Horn Lake,MS,
HighSchool,2005,734,Jack Hayes,Mendenhall,Troy,OG,75,250,2,0.7444,Mendenhall,MS,
HighSchool,2005,735,Hardy Ricks,Brentwood,Missouri,CB,73,180,2,0.7333,Saint Louis,MO,
HighSchool,2005,736,Steve Slaton,Conwell Egan Catholic,West Virginia,ATH,70,184,2,0.7333,Fairless Hills,PA,
HighSchool,2005,737,Justin Kessler,Alvarado,Tulane,TE,76,227,2,0.7333,Alvarado,TX,
HighSchool,2005,738,Chris Cook,Heritage,Virginia,CB,74,181,2,0.7333,Leesburg,VA,
HighSchool,2005,739,Mike Chambers,Walsh Jesuit,Minnesota,ATH,73,175,2,0.7333,Stow,OH,
HighSchool,2005,740,Stephan Virgil,Rocky Mount,Virginia Tech,CB,71,165,2,0.7333,Rocky Mount,NC,
HighSchool,2005,741,A.J. Haase,North Co. Sr.,Iowa State,TE,75,213,2,0.7333,Bonne Terre,MO,
HighSchool,2005,742,Jacob Pottorff,Greeley West,Colorado State,ATH,76,235,2,0.7333,Greeley,CO,
HighSchool,2005,743,Ovid Goulbourne,Easton Area,West Virginia,RB,73,198,2,0.7333,Easton,PA,
HighSchool,2005,744,Taylor Rank,Evergreen,South Carolina,S,72,182,2,0.7333,Vancouver,WA,
HighSchool,2005,745,Quentez Ruffin,Tallahassee Leon,Clemson,OG,77,295,2,0.7333,Tallahassee,FL,
HighSchool,2005,746,Todd Dorcelus,Irvington,Connecticut,WR,73,172,2,0.7333,Irvington,NJ,
HighSchool,2005,747,Donald Horton Jr.,DeSoto,Arizona,WDE,72,238,2,0.7333,DeSoto,TX,
HighSchool,2005,748,Joe Bernardi,Flagstaff,Fresno State,OG,74,250,2,0.7333,Flagstaff,AZ,
HighSchool,2005,749,Ted Randolph,Davie County,Wake Forest,TE,76,244,2,0.7333,Mocksville,NC,
HighSchool,2005,750,Zach Jones,Grandview,Colorado,SDE,75,245,2,0.7333,Aurora,CO,
HighSchool,2005,751,Greg Smith,Douglass,Georgia Tech,WR,74,190,2,0.7333,Atlanta,GA,
HighSchool,2005,752,Korey Mangum,La Marque,Florida State,CB,72,180,2,0.7333,La Marque,TX,
HighSchool,2005,753,Aairon Savage,Westover School,Auburn,CB,71,175,2,0.7333,Middlebury,CT,
HighSchool,2005,754,Chris McLaurin,St. Mary's,Michigan,WDE,76,217,2,0.7333,West Bloomfield,MI,
HighSchool,2005,755,Nate Sowers,Martinsburg,West Virginia,DUAL,73,195,2,0.7333,Martinsburg,WV,
HighSchool,2005,756,Marvin Sapp,Sandalwood,South Carolina,ILB,73,215,2,0.7333,Jacksonville,FL,
HighSchool,2005,757,Gerrod Sinclair,Mandarin,South Carolina,S,72,208,2,0.7333,Jacksonville,FL,
HighSchool,2005,758,Andrew Johnson,Aldine Eisenhower,Texas Tech,OG,75,252,2,0.7333,Houston,TX,
HighSchool,2005,759,Dustin Forston,Northwestern,Ole Miss,OLB,71,208,2,0.7333,Miami,FL,
HighSchool,2005,760,Danny Oquendo,Hackensack,Maryland,S,74,170,2,0.7333,Hackensack,NJ,
HighSchool,2005,761,Eric VandenHeuvel,Hudson,Wisconsin,OT,79,330,2,0.7333,Hudson,WI,
HighSchool,2005,762,Nathan Pepper,Greenville Sr Hi,South Carolina,SDE,73,247,2,0.7333,Greenville,SC,
HighSchool,2005,763,Jose Cruz,Bishop Mc Cort,Akron,TE,77,225,2,0.7333,Johnstown,PA,
HighSchool,2005,764,Zach Schreiber,Evangel Christian Academy,Alabama,WDE,74,220,2,0.7333,Shreveport,LA,
HighSchool,2005,765,Jordan Peterson,Lexington,Texas A&M,ATH,70,185,2,0.7333,Lexington,TX,
HighSchool,2005,766,Jake Behrens,Millard North,Colorado,FB,73,219,2,0.7333,Omaha,NE,
HighSchool,2005,767,Byron Walton,West Morgan Sch,Alabama,OG,75,293,2,0.7333,Trinity,AL,
HighSchool,2005,768,Terrance Knighton,Milford Academy (HS),Temple,SDE,76,285,2,0.7333,New Berlin,NY,
HighSchool,2005,769,Eddie Young,Berkeley,California,OLB,72,210,2,0.7333,Berkeley,CA,
HighSchool,2005,770,Robbie Frost,Stratford,Texas A&M,OT,78,302,2,0.7333,Houston,TX,
HighSchool,2005,771,Jason Fuller,Kempsville,Virginia,SDE,79,224,2,0.7333,Virginia Beach,VA,
HighSchool,2005,772,Karsten Sween,Burroughs,Wyoming,PRO,74,207,2,0.7333,Ridgecrest,CA,
HighSchool,2005,773,Allan Smith,Rockhurst,Boston College,WDE,75,205,2,0.7333,Kansas City,MO,
HighSchool,2005,774,Rich Gunnell,Notre Dame,Boston College,WR,72,187,2,0.7333,Trenton,NJ,
HighSchool,2005,775,Matt Tennant,Archbishop Moeller,Boston College,OG,77,250,2,0.7333,Cincinnati,OH,
HighSchool,2005,776,Demerick Chancellor,Edison,Clemson,RB,73,184,2,0.7333,Miami,FL,
HighSchool,2005,777,Eric Peterman,Sacred Heart Griffin,Northwestern,DUAL,73,199,2,0.7333,Springfield,IL,
HighSchool,2005,778,Kyle Calloway,Belleville-East,Iowa,OT,79,267,2,0.7333,Belleville,IL,
HighSchool,2005,779,Jarrell Yates,Montbello,Colorado,WR,73,185,2,0.7333,Denver,CO,
HighSchool,2005,780,Cody Jones,Sabino,California,TE,76,217,2,0.7333,Tucson,AZ,
HighSchool,2005,781,Kurtis Gregory,Santa Fe,Missouri,DT,78,287,2,0.7333,Alma,MO,
HighSchool,2005,782,Raimond Pendleton,South Garland,Kansas,WR,72,182,2,0.7333,Garland,TX,
HighSchool,2005,783,Michael Stenclik,Webster-schroeder,Syracuse,ILB,73,225,2,0.7333,Webster,NY,
