recruitType,year,ranking,name,school,committedTo,position,height,weight,stars,rating,city,stateProvince,country
HighSchool,2002,255,Alex Lewis,Morrisville Middle School,Wisconsin,ILB,73,235,4,0.9,Morrisville,NY,
HighSchool,2002,256,Omar Gaither,Myers Park,Tennessee,OLB,74,210,4,0.9,Charlotte,NC,
HighSchool,2002,257,David Jordan,Brookstone,Georgia Tech,K,77,185,4,0.9,Columbus,GA,
HighSchool,2002,258,Justin London,Northside,UCLA,OLB,74,218,4,0.9,Roanoke,VA,
HighSchool,2002,259,Chris Hollis,Hinkley,Colorado,ILB,73,220,4,0.9,Aurora,CO,
HighSchool,2002,260,Matt Moore,Hart,UCLA,PRO,76,175,4,0.9,Newhall,CA,
HighSchool,2002,261,Idris Moss,Eisenhower Senior,UCLA,ATH,72,170,4,0.9,Rialto,CA,
HighSchool,2002,262,Chris Turner,Ed White,Florida State,DT,75,265,4,0.9,Jacksonville,FL,
HighSchool,2002,263,Blake Mackey,Bakersfield,Colorado,WR,75,185,4,0.8988,Bakersfield,CA,
HighSchool,2002,264,Davin Joseph,Hallandale,Oklahoma,OG,76,290,4,0.8972,Hallandale,FL,
HighSchool,2002,265,Biren Ealy,Cy Falls,Arizona,WR,76,200,3,0.8667,Houston,TX,
HighSchool,2002,266,Lucas Jackson,West Monroe,Arkansas,ILB,73,220,3,0.8667,West Monroe,LA,
HighSchool,2002,267,Matt Herian,Pierce Jr/sr,Nebraska,TE,77,220,3,0.8667,Pierce,NE,
HighSchool,2002,268,Dustin Fry,Summerville,Clemson,OG,75,305,3,0.8667,Summerville,SC,
HighSchool,2002,269,Kasey Studdard,Highlands Ranch,Texas,OG,74,260,3,0.8667,Littleton,CO,
HighSchool,2002,270,Robert Chai,Newport Harbor,UCLA,OG,76,270,3,0.8667,Newport Beach,CA,
HighSchool,2002,271,Mike Jefferson,Parkland,Arizona,WR,75,205,3,0.8667,El Paso,TX,
HighSchool,2002,272,Aryhel Freeman,Tri-cities,South Carolina,DUAL,74,200,3,0.8667,Atlanta,GA,
HighSchool,2002,273,Doug Morris,Woodham,Auburn,SDE,76,250,3,0.8667,Pensacola,FL,
HighSchool,2002,274,Marcus Wimbush,Washington Math Science Tech Pcs,Maryland,S,71,195,3,0.8667,Washington,DC,
HighSchool,2002,275,Ryan O'Hara,John Muir,Arizona,DUAL,78,193,3,0.8667,Pasadena,CA,
HighSchool,2002,276,Frederick Collins,La Quinta,San Diego State,RB,72,180,3,0.8667,La Quinta,CA,
HighSchool,2002,277,Wayne Chambers,Grandview,Oklahoma,ILB,75,235,3,0.8667,Grandview,MO,
HighSchool,2002,278,Lawrence Pinson,Jenks,Oklahoma State,ILB,74,246,3,0.8667,Jenks,OK,
HighSchool,2002,279,Michael Cooper,Screven County,Georgia,RB,72,215,3,0.8667,Sylvania,GA,
HighSchool,2002,280,Anthony Arline,James Madison,Baylor,S,74,175,3,0.8667,San Antonio,TX,
HighSchool,2002,281,Jay Kirkland,New Albany,Ole Miss,OG,76,300,3,0.8667,New Albany,MS,
HighSchool,2002,282,Thaddaeus Washington,John Ehret,Colorado,ILB,71,240,3,0.8667,Marrero,LA,
HighSchool,2002,283,Andre Bailey,Mcclintock,Arizona State,S,75,190,3,0.8667,Tempe,AZ,
HighSchool,2002,284,Scott Raridon,Mason City,Notre Dame,OT,79,275,3,0.8667,Mason City,IA,
HighSchool,2002,285,Mike Williams,Plant,USC,WR,77,200,3,0.8667,Tampa,FL,
HighSchool,2002,286,Tyler Littlehales,Boulder,Colorado,WR,76,205,3,0.8667,Boulder,CO,
HighSchool,2002,287,Randy Boxilll,Santaluces Community,Rutgers,OT,75,318,3,0.8667,Lake Worth,FL,
HighSchool,2002,288,Steve Buches,Central Catholic,Pittsburgh,TE,76,220,3,0.8667,Pittsburgh,PA,
HighSchool,2002,289,Curt Dukes,Newton-conover,Nebraska,DUAL,74,210,3,0.8667,Newton,NC,
HighSchool,2002,290,Cyruss Garrett,Romeoville,Illinois,OLB,75,220,3,0.8667,Romeoville,IL,
HighSchool,2002,291,Xavier Burgess,Grant Union,UCLA,ILB,74,220,3,0.8667,Sacramento,CA,
HighSchool,2002,292,Santonio Holmes,Glades Central,Ohio State,WR,71,178,3,0.8667,Belle Glade,FL,
HighSchool,2002,293,Shawne Merriman,Frederick Douglass,Maryland,WDE,76,225,3,0.8667,Upper Marlboro,MD,
HighSchool,2002,294,Lorne Sam,Buford,Florida State,ATH,75,180,3,0.8667,Buford,GA,
HighSchool,2002,295,Josh Hannum,Strath Haven,Penn State,WR,72,170,3,0.8667,Wallingford,PA,
HighSchool,2002,296,Lyle Sendlein,Chaparral,Texas,DT,76,270,3,0.8667,Scottsdale,AZ,
HighSchool,2002,297,Carl Tuitavuki,Madison Senior,Arizona,DT,76,320,3,0.8667,Rexburg,ID,
HighSchool,2002,298,Rob Sims,Nordonia,Ohio State,OG,76,290,3,0.8667,Macedonia,OH,
HighSchool,2002,299,Chansi Stuckey,Northside,Clemson,ATH,72,170,3,0.8667,Warner Robins,GA,
HighSchool,2002,300,Stevie Hicks,Creighton Preparatory School,Iowa State,RB,74,215,3,0.8667,Omaha,NE,
HighSchool,2002,301,Jason Spadoni,John Curtis,LSU,S,73,205,3,0.8667,New Orleans,LA,
HighSchool,2002,302,Tom Malone,Temescal Canyon,USC,K,71,175,3,0.8667,Lake Elsinore,CA,
HighSchool,2002,303,Lance Evans,Eastern,Virginia,S,77,185,3,0.8667,Voorhees,NJ,
HighSchool,2002,304,Dale Dixson,Garland,Georgia,SDE,75,265,3,0.8667,Garland,TX,
HighSchool,2002,305,Fletcher Session,John Tyler,Texas Tech,OLB,72,210,3,0.8667,Tyler,TX,
HighSchool,2002,306,Nathaniel Clayton,Baltimore City College,Maryland,OT,76,315,3,0.8667,Baltimore,MD,
HighSchool,2002,307,Clayton Walker,Horizon,Washington,OG,76,270,3,0.8667,Scottsdale,AZ,
HighSchool,2002,308,Courtney Lewis,Madison,Texas A&M,APB,71,175,3,0.8667,Houston,TX,
HighSchool,2002,309,Randy Hill,Mcclintock,Arizona State,RB,73,200,3,0.8667,Tempe,AZ,
HighSchool,2002,310,Brandon Merriweather,Apopka,Miami,S,73,175,3,0.8667,Apopka,FL,
HighSchool,2002,311,Kevin Murphy,Forest Hills Central,Michigan,TE,78,230,3,0.8667,Grand Rapids,MI,
HighSchool,2002,312,Brian Patrick,Sam Rayburn,Texas A&M,DT,77,270,3,0.8667,Pasadena,TX,
HighSchool,2002,313,Troy Williamson,Silver Bluff,South Carolina,WR,74,200,3,0.8667,Aiken,SC,
HighSchool,2002,314,J.R. Zwierzynski,Joliet Catholic Academy,Penn State,FB,75,220,3,0.8667,Joliet,IL,
HighSchool,2002,315,Marcus McCutcheon,Edison,Stanford,CB,72,180,3,0.8667,Huntington Beach,CA,
HighSchool,2002,316,James McCoy,Moss Point,Ole Miss,OT,76,285,3,0.8667,Moss Point,MS,
HighSchool,2002,317,Matthew Melton,John Tyler,Texas,S,72,190,3,0.8667,Tyler,TX,
HighSchool,2002,318,Andrew Wicker,Silliman Institute,Ole Miss,SDE,76,260,3,0.8667,Clinton,LA,
HighSchool,2002,319,Darnell Jenkins,Miami Central,Miami,WR,70,172,3,0.8667,Miami,FL,
HighSchool,2002,320,Calvin Thibodeaux,Westbury,Oklahoma,SDE,73,240,3,0.8667,Houston,TX,
HighSchool,2002,321,Bryan McClendon,Mays,Georgia,ATH,73,180,3,0.8667,Atlanta,GA,
HighSchool,2002,322,Larry Harrison,Martin Luther King,Michigan,DT,75,290,3,0.8667,Detroit,MI,
HighSchool,2002,323,Agim Shabaj,Harrison,Michigan State,WR,70,185,3,0.8667,Farmington,MI,
HighSchool,2002,324,Joe Garcia,Los Alamitos,UCLA,CB,72,180,3,0.8667,Los Alamitos,CA,
HighSchool,2002,325,Taylor Schuster,Sharyland,Texas A&M,OT,77,255,3,0.8667,Mission,TX,
HighSchool,2002,326,Robert James,Maryvale,Arizona State,S,71,180,3,0.8667,Phoenix,AZ,
HighSchool,2002,327,Calvin Lowry,Douglas Byrd,Penn State,CB,73,185,3,0.8667,Fayetteville,NC,
HighSchool,2002,328,Laenar Nixon,Miami Carol City,Oklahoma,TE,75,210,3,0.8667,Opa Locka,FL,
HighSchool,2002,329,Anthony Wollschlager,St. Thomas Aquinas,Miami,OT,78,295,3,0.8667,Fort Lauderdale,FL,
HighSchool,2002,330,Brandon Fails,Colleyville Heritage,Texas A&M,DT,75,295,3,0.8667,Colleyville,TX,
HighSchool,2002,331,Ashton Watson,Wayne,Michigan State,CB,71,160,3,0.8667,Dayton,OH,
HighSchool,2002,332,Mark LeFlore,Central,Nebraska,WR,72,185,3,0.8667,Omaha,NE,
HighSchool,2002,333,Mel Bryant,Muncie Central,Illinois,TE,78,215,3,0.8667,Muncie,IN,
HighSchool,2002,334,Stefan Orange,Culpeper County,Virginia,CB,73,180,3,0.8667,Culpeper,VA,
HighSchool,2002,335,Jeremy Van Alstyne,Center Grove,Michigan,ILB,76,235,3,0.8667,Greenwood,IN,
HighSchool,2002,336,Jeff Francoeur,Parkview,Clemson,S,76,205,3,0.8667,Lilburn,GA,
HighSchool,2002,337,Kyle Ralph,St. Xavier,North Carolina,OG,77,280,3,0.8667,Cincinnati,OH,
HighSchool,2002,338,Tyler Everett,McKinley,Ohio State,S,72,190,3,0.8667,Canton,OH,
HighSchool,2002,339,Justin Harrell,Westview,Tennessee,DT,77,300,3,0.8667,Martin,TN,
HighSchool,2002,340,Donald Burgs,Madison,Colorado,CB,71,170,3,0.8667,Houston,TX,
HighSchool,2002,341,Jayme Mitchell,Forest Hill,Ole Miss,SDE,78,270,3,0.8667,Jackson,MS,
HighSchool,2002,342,Marques Binns,Dorsey,Oregon,CB,72,170,3,0.8667,Los Angeles,CA,
HighSchool,2002,343,Roshawn Pope,Ball,Houston,ATH,71,180,3,0.8667,Galveston,TX,
HighSchool,2002,344,Joseph Klopfenstein,Grandview,Colorado,TE,77,211,3,0.8667,Aurora,CO,
HighSchool,2002,345,Doug Planchard,Catholic,LSU,OG,75,275,3,0.8667,Baton Rouge,LA,
HighSchool,2002,346,Fabian Washington,Bayshore,Nebraska,ATH,72,175,3,0.8667,Bradenton,FL,
HighSchool,2002,347,Cody Boyd,Ferndale,Washington State,TE,80,220,3,0.8667,Ferndale,WA,
HighSchool,2002,348,Regis Edgerson,Garfield Heights,South Carolina,FB,73,220,3,0.8667,Cleveland,OH,
HighSchool,2002,349,Shelton Sampson,Clover Park,Washington,APB,70,178,3,0.8667,Lakewood,WA,
HighSchool,2002,350,Reggie Banks,Evangel Christian Academy,Arkansas,SDE,76,260,3,0.8667,Shreveport,LA,
HighSchool,2002,351,Tristan Walker,Claremont,Colorado State,FB,73,222,3,0.8667,Claremont,CA,
HighSchool,2002,352,David Beall,Mountain View,Stanford,OG,77,295,3,0.8667,Vancouver,WA,
HighSchool,2002,353,Kenny Irons,Dacula,South Carolina,RB,71,190,3,0.8667,Dacula,GA,
HighSchool,2002,354,Jamal Pittman,Columbia,Ole Miss,RB,74,225,3,0.8667,Columbia,MS,
HighSchool,2002,355,Marcus Freeman,Cretin Derham Hall,Notre Dame,TE,76,240,3,0.8667,Saint Paul,MN,
HighSchool,2002,356,Wali Lundy,Holy Cross,Virginia,RB,72,195,3,0.8667,Riverside,NJ,
HighSchool,2002,357,Darnell Hood,Harper Woods,Michigan,APB,72,185,3,0.8667,Harper Woods,MI,
HighSchool,2002,358,Christian Olsen,Wayne Hills,Notre Dame,PRO,76,220,3,0.8667,Wayne,NJ,
HighSchool,2002,359,Josh Brock,Cartersville,Georgia,OG,76,280,3,0.8667,Cartersville,GA,
HighSchool,2002,360,Thomas Bachman,Evangel Christian Academy,Texas Tech,WR,71,180,3,0.8667,Shreveport,LA,
HighSchool,2002,361,Chris Doyle,Mater Dei,USC,OG,74,285,3,0.8667,Santa Ana,CA,
HighSchool,2002,362,J.J. Billingsley,Eaglecrest,Colorado,ATH,71,185,3,0.8667,Aurora,CO,
HighSchool,2002,363,Ajenavi Eziemfe,Edna Karr,Georgia Tech,FB,74,215,3,0.8667,New Orleans,LA,
HighSchool,2002,364,Robert Merrill,Taft,TCU,RB,71,200,3,0.8667,San Antonio,TX,
HighSchool,2002,365,Chris Frome,Hart,Notre Dame,WDE,77,240,3,0.8667,Newhall,CA,
HighSchool,2002,366,John Derraney,Fayette County,NC State,K,75,180,3,0.8667,Fayetteville,GA,
HighSchool,2002,367,Irvin Brisker,Rockdale County,Clemson,TE,80,265,3,0.8667,Conyers,GA,
HighSchool,2002,368,Keith Jackson,Inglewood,Arizona,OT,78,300,3,0.8667,Inglewood,CA,
HighSchool,2002,369,Quentin Moses,Cedar Shoals,Georgia,SDE,77,235,3,0.8667,Athens,GA,
HighSchool,2002,370,Reggie Lewis,First Coast,Florida,WR,71,180,3,0.8667,Jacksonville,FL,
HighSchool,2002,371,LaRon Harris,Kingsbury,Tennessee,DT,75,305,3,0.8667,Memphis,TN,
HighSchool,2002,372,Ibrahim Halsey,Elizabeth,Illinois,RB,71,190,3,0.8667,Elizabeth,NJ,
HighSchool,2002,373,Tony Taylor,Oconee County,Georgia,OLB,74,215,3,0.8667,Watkinsville,GA,
HighSchool,2002,374,Jason Alford,Orange,Penn State,DT,76,265,3,0.8667,Orange,NJ,
HighSchool,2002,375,Alonzo Manuel,Jennings,LSU,SDE,75,240,3,0.8667,Jennings,LA,
HighSchool,2002,376,B.J. Fields,Camden County,Georgia,CB,71,180,3,0.8667,Kingsland,GA,
HighSchool,2002,377,David Ligon,Christian Brothers,Tennessee,SDE,77,275,3,0.8667,Memphis,TN,
HighSchool,2002,378,Damien Collins,Bryan Adams,Oklahoma State,WR,73,187,3,0.8667,Dallas,TX,
HighSchool,2002,379,Abner Estrada,Turner,Oklahoma,OG,76,275,3,0.8667,Carrollton,TX,
HighSchool,2002,380,Justin Medlock,Mission San Jose,UCLA,K,72,180,3,0.8667,Fremont,CA,
HighSchool,2002,381,Earl Anderson,San Marcos,TCU,DT,75,270,3,0.8667,San Marcos,TX,
HighSchool,2002,382,Adrian Campbell,Berkner,Arkansas,DT,78,255,3,0.8451,Richardson,TX,
HighSchool,2002,383,Allen Webb,Chatfield,Indiana,DUAL,75,190,3,0.8333,Littleton,CO,
HighSchool,2002,384,Barry Cofield,Cleveland Heights,Northwestern,SDE,77,250,3,0.8333,Cleveland,OH,
HighSchool,2002,385,Alex Kotzur,St. Thomas,Texas A&M,OT,77,280,3,0.8333,Houston,TX,
HighSchool,2002,386,Nick Mangold,Kettering Fairmont,Ohio State,OG,76,270,3,0.8333,Dayton,OH,
HighSchool,2002,387,Leroy White,South Garland,Tulsa,OLB,73,220,3,0.8333,Garland,TX,
HighSchool,2002,388,Paul Phillip,San Bernardino,Arizona,SDE,75,265,3,0.8333,San Bernardino,CA,
HighSchool,2002,389,John Scott,Zanesville,West Virginia,RB,72,185,3,0.8333,Zanesville,OH,
HighSchool,2002,390,Willie Andrews,Longview,Baylor,CB,70,180,3,0.8333,Longview,TX,
HighSchool,2002,391,Joel Statham,Murray County,Maryland,DUAL,75,195,3,0.8333,Chatsworth,GA,
HighSchool,2002,392,I-Perfection Harris,Poly Prep,Georgia Tech,CB,70,165,3,0.8333,Brooklyn,NY,
HighSchool,2002,393,J.C. Ronnfeldt,Decatur,Oregon State,OG,75,300,3,0.8333,Federal Way,WA,
HighSchool,2002,394,Dedric Poole,Little Rock Central,Arkansas,APB,69,184,3,0.8333,Little Rock,AR,
HighSchool,2002,395,Ian Firestone,Wilson,North Carolina,WR,73,191,3,0.8333,Reading,PA,
HighSchool,2002,396,Thomas Wright,Sweeny,Oklahoma State,S,72,183,3,0.8333,Brownsville,TX,
HighSchool,2002,397,Oscar Lua,Indio,USC,ILB,74,240,3,0.8333,Indio,CA,
HighSchool,2002,398,Tyrone Martin,Benjamin Russell Sch,Auburn,ILB,73,215,3,0.8333,Alexander City,AL,
HighSchool,2002,399,Maurice Humphrey,Berlin,Penn State,S,73,182,3,0.8333,Berlin,CT,
HighSchool,2002,400,Will Herring,Opelika,Auburn,ATH,75,205,3,0.8333,Opelika,AL,
HighSchool,2002,401,Michael DePriest,Fossil Ridge,TCU,WR,72,173,3,0.8333,Keller,TX,
HighSchool,2002,402,Wayman Casey,Northside,Tulsa,SDE,78,235,3,0.8333,Fort Smith,AR,
HighSchool,2002,403,Nephi Penerosa,St. Mary's,San Diego State,OG,77,300,3,0.8333,Stockton,CA,
HighSchool,2002,404,O.C. Collins,Dacula,Memphis,S,72,175,3,0.8333,Dacula,GA,
HighSchool,2002,405,Thad Hedgpeth,Lumberton Senior,Kansas State,OG,76,292,3,0.8333,Lumberton,NC,
HighSchool,2002,406,Brandon Flanigan,Haughton,Texas A&M,OT,77,278,3,0.8333,Haughton,LA,
HighSchool,2002,407,Lamar Veney,Stuarts Draft,Virginia Tech,SDE,77,260,3,0.8333,Stuarts Draft,VA,
HighSchool,2002,408,Ra'Shawn Mosley,Southwest,Arizona,APB,71,175,3,0.8333,San Antonio,TX,
HighSchool,2002,409,Ramon McCollough,Mainland,South Florida,DT,74,300,3,0.8333,Daytona Beach,FL,
HighSchool,2002,410,Brian Smith,Ryan,Missouri,WDE,75,220,3,0.8333,Denton,TX,
HighSchool,2002,411,Daunte Fields,Cardinal Newman,North Carolina,WR,73,155,3,0.8333,West Palm Beach,FL,
HighSchool,2002,412,Lawrence Vickers,Forest Brook,Colorado,FB,73,218,3,0.8333,Houston,TX,
HighSchool,2002,413,Braden Campbell,Slippery Rock Area,Virginia,SDE,77,255,3,0.8333,Slippery Rock,PA,
HighSchool,2002,414,Nic Schmitt,Salem,Virginia Tech,K,75,230,3,0.8333,Salem,VA,
HighSchool,2002,415,J.D. Runnels,Carl Albert,Oklahoma,FB,73,230,3,0.8333,Oklahoma City,OK,
HighSchool,2002,416,Shang Moore,Worthing,Houston,ATH,74,190,3,0.8333,Houston,TX,
HighSchool,2002,417,Aries Nelson,East Side,Mississippi State,DUAL,75,200,3,0.8333,Cleveland,MS,
HighSchool,2002,418,Chad Jorgenson,San Marcos Baptist Academy,Louisville,TE,78,225,3,0.8333,San Marcos,TX,
HighSchool,2002,419,Isaiah Fluellen,Ramstein,Nebraska,WR,73,177,3,0.8333,New Germany,MN,
HighSchool,2002,420,Kellen Tillman,Plano West,Texas Tech,OLB,74,218,3,0.8333,Plano,TX,
HighSchool,2002,421,Anthony Waters,Lake View,Clemson,OLB,75,205,3,0.8333,Lake View,SC,
HighSchool,2002,422,Jamar Brittingham,Neshaminy,Rutgers,RB,73,190,3,0.8333,Langhorne,PA,
HighSchool,2002,423,Brandon Robinson,South Forsyth,South Carolina,OG,76,265,3,0.8333,Cumming,GA,
HighSchool,2002,424,Jaren Hayes,Cedar Crest,Michigan State,APB,69,180,3,0.8333,Lebanon,PA,
HighSchool,2002,425,Kevin Huntley,Valley Forge Military Academy (HS),Kansas State,SDE,78,255,3,0.8333,Wayne,PA,
HighSchool,2002,426,Jimtavis Walker,Statesboro,Florida,APB,70,195,3,0.8333,Statesboro,GA,
HighSchool,2002,427,Derrele Mitchell,Reynolds,North Carolina,WR,75,190,3,0.8333,Winston Salem,NC,
HighSchool,2002,428,Patrick Dosh,Benedictine,Florida,PRO,75,205,3,0.8333,Richmond,VA,
HighSchool,2002,429,Jamie Beeghley,Midland Christian,Oklahoma State,PRO,75,195,3,0.8333,Midland,TX,
HighSchool,2002,430,Brad Schell,Paint Branch,Maryland,TE,77,230,3,0.8333,Burtonsville,MD,
HighSchool,2002,431,Martrez Milner,West Hall,Georgia,ATH,77,235,3,0.8333,Oakwood,GA,
HighSchool,2002,432,Bob Whitaker,Mt. Lebanon,Kansas,OT,77,310,3,0.8333,Pittsburgh,PA,
HighSchool,2002,433,Jimmy Morris,Skyline,Iowa State,OLB,72,205,3,0.8333,Dallas,TX,
HighSchool,2002,434,Michael Sutton,San Antonio Christian,Colorado,OT,78,350,3,0.8333,San Antonio,TX,
HighSchool,2002,435,John Parada,Alta Loma,Arizona,OT,79,305,3,0.8333,Rancho Cucamonga,CA,
HighSchool,2002,436,Jerome Kemp,Southeast,Kansas,S,70,188,3,0.8333,Wichita,KS,
HighSchool,2002,437,Manuel Ramirez,Willowridge,Texas Tech,OG,76,315,3,0.8333,Houston,TX,
HighSchool,2002,438,Charles Ben,Calhoun County,South Carolina,WR,73,190,3,0.8333,Saint Matthews,SC,
HighSchool,2002,439,Joel Filani,Paradise Valley,Texas Tech,WR,75,205,3,0.8333,Phoenix,AZ,
HighSchool,2002,440,Maurice Avery,McNair,Memphis,DUAL,73,190,3,0.8333,Atlanta,GA,
HighSchool,2002,441,Ray Williams,Scotch Plains Fanwood,Purdue,WR,74,170,3,0.8333,Scotch Plains,NJ,
HighSchool,2002,442,Vance Washington,Clear Brook,Colorado,CB,69,175,3,0.8333,Friendswood,TX,
HighSchool,2002,443,J.D. Groves,North Marion,UCLA,FB,75,225,3,0.8333,Aurora,OR,
HighSchool,2002,444,Matthew Trannon,Northern Commencement Academy,Michigan State,WR,79,195,3,0.8333,Flint,MI,
HighSchool,2002,445,Nathaniel Banks,Amite County,Ole Miss,WR,71,179,3,0.8333,Liberty,MS,
HighSchool,2002,446,Darnell Smith,Taft,Oklahoma State,ILB,75,220,3,0.8333,San Antonio,TX,
HighSchool,2002,447,Larry Birdine,Eisenhower,Oklahoma,WDE,76,230,3,0.8333,Lawton,OK,
HighSchool,2002,448,Justin Laird,Lee,Houston,K,74,180,3,0.8333,Baytown,TX,
HighSchool,2002,449,Patrick Fleming,Colleyville Heritage,Texas A&M,TE,76,270,3,0.8333,Colleyville,TX,
HighSchool,2002,450,L.C. Kirkpatrick,Aldine,Houston,WDE,75,255,3,0.8333,Houston,TX,
HighSchool,2002,451,Bryan Brown,Corinth,Ole Miss,ATH,70,185,3,0.8333,Corinth,MS,
HighSchool,2002,452,Hammond Thomas,Lee,Kansas State,WR,74,180,3,0.8333,Baytown,TX,
HighSchool,2002,453,Dominique Richmond,South Hagerstown Sr,Maryland,DUAL,74,185,3,0.8333,Hagerstown,MD,
HighSchool,2002,454,Donnie Anders,Salina Central,Kansas State,APB,70,175,3,0.8333,Salina,KS,
HighSchool,2002,455,Ray McDonald,Glades Central,Florida,SDE,76,245,3,0.8333,Belle Glade,FL,
HighSchool,2002,456,Corey Taylor,University City Sr.,Missouri,APB,72,200,3,0.8333,Saint Louis,MO,
HighSchool,2002,457,Xavier McGuire,Carter,Georgia Tech,WR,77,210,3,0.8333,Dallas,TX,
HighSchool,2002,458,D'Jaun Woods,Millwood,Oklahoma State,WR,73,190,3,0.8333,Oklahoma City,OK,
HighSchool,2002,459,Gabe Hall,Coronado,Texas Tech,TE,76,235,3,0.8333,Lubbock,TX,
HighSchool,2002,460,Ron Darden,Glen Burnie Senior,Virginia,OG,76,315,3,0.8333,Glen Burnie,MD,
HighSchool,2002,461,David Wooldridge,Davie County,North Carolina,K,75,200,3,0.8333,Mocksville,NC,
HighSchool,2002,462,Chris McFoy,Chino,USC,WR,74,185,3,0.8333,Chino,CA,
HighSchool,2002,463,Cole Chason,Norcross,Clemson,K,72,155,3,0.8333,Norcross,GA,
HighSchool,2002,464,Azzie Beagnyam,Clear Lake,Pittsburgh,ILB,73,225,3,0.8333,Houston,TX,
HighSchool,2002,465,Charles Sallet,Armwood,Pittsburgh,ILB,71,220,3,0.8333,Seffner,FL,
HighSchool,2002,466,Daniel McLemore,Duncanville,Oklahoma State,APB,68,170,3,0.8333,Duncanville,TX,
HighSchool,2002,467,Ruben Mayes,Ridgeway,Tennessee,FB,74,240,3,0.8333,Memphis,TN,
HighSchool,2002,468,Sinorice Moss,Miami Carol City,Miami,WR,68,163,3,0.8333,Opa Locka,FL,
HighSchool,2002,469,Ben Bandel,Murrieta Valley,Washington,TE,79,265,3,0.8333,Murrieta,CA,
HighSchool,2002,470,Brandon Archer,Cretin Derham Hall,Kansas State,OLB,74,220,3,0.8333,Saint Paul,MN,
HighSchool,2002,471,Kenneth Tynes,Centreville,Virginia,RB,71,185,3,0.8333,Clifton,VA,
HighSchool,2002,472,Brodrick Bunkley,Chamberlain,Florida State,DT,75,260,3,0.8333,Tampa,FL,
HighSchool,2002,473,Chad McCullar,North Shore,Houston,WR,77,173,3,0.8333,Houston,TX,
HighSchool,2002,474,Kris Mick,Troy,South Carolina,OT,77,275,3,0.8333,Troy,OH,
HighSchool,2002,475,Pierre Rembert,Cudahy,Michigan,RB,73,200,3,0.8333,Cudahy,WI,
HighSchool,2002,476,Chris Choice,Eleanor Roosevelt,Maryland,CB,73,175,3,0.8333,Greenbelt,MD,
HighSchool,2002,477,Brandon Greeson,High Point Central,Nebraska,DT,78,315,3,0.8333,High Point,NC,
HighSchool,2002,478,Josh Hibbets,Enid,Missouri,DUAL,75,190,3,0.8333,Enid,OK,
HighSchool,2002,479,Dane Uperesa,Punahou,Hawai'i,OG,77,300,3,0.8333,Honolulu,HI,
HighSchool,2002,480,Kevis Burnam,Macon County,Auburn,ILB,75,230,3,0.8333,Montezuma,GA,
HighSchool,2002,481,Quintin Echols,O D Wyatt,Kansas State,DT,74,300,3,0.8333,Fort Worth,TX,
HighSchool,2002,482,Nate Livings,Washington-Marion,LSU,OT,77,315,3,0.8333,Lake Charles,LA,
HighSchool,2002,483,Ryan Cole,South Kitsap,Oregon State,RB,71,212,3,0.8333,Port Orchard,WA,
HighSchool,2002,484,Brandon Hancock,Clovis West,USC,FB,73,235,3,0.8333,Fresno,CA,
HighSchool,2002,485,Vernon Russell,John Curtis,LSU,CB,73,185,3,0.8333,New Orleans,LA,
HighSchool,2002,486,Dallas Baker,Northfield Mount Hermon,Florida,WR,76,185,3,0.8333,Northfield,MA,
HighSchool,2002,487,Marvin Mitchell,Lake Taylor,Tennessee,ILB,75,230,3,0.8333,Norfolk,VA,
HighSchool,2002,488,Jerome Brooks,Haltom,Purdue,RB,70,175,3,0.8333,Fort Worth,TX,
HighSchool,2002,489,Andy Boyd,Concord,South Carolina,SDE,77,250,3,0.8333,Concord,NC,
HighSchool,2002,490,Jerome Lewis,Turner,Kansas,APB,70,175,3,0.8333,Carrollton,TX,
HighSchool,2002,491,Aldo De La Garza,New Braunfels,Texas A&M,OG,76,295,3,0.8333,New Braunfels,TX,
HighSchool,2002,492,Ken Topps,Shannon,Mississippi State,ATH,72,170,3,0.8333,Shannon,MS,
HighSchool,2002,493,Darrell Burston,Starrs Mill,Florida State,OLB,74,210,3,0.8333,Fayetteville,GA,
HighSchool,2002,494,Jason Snelling,Lloyd C. Bird,Virginia,FB,73,315,3,0.8333,Chesterfield,VA,
HighSchool,2002,495,Kenneth Kern,Clarksdale,Mississippi State,ILB,73,225,3,0.8333,Clarksdale,MS,
HighSchool,2002,496,Marlon Brisco,Morningside,Arizona,WDE,76,225,3,0.8333,Inglewood,CA,
HighSchool,2002,497,Richard Burch,Brandon,Mississippi State,OT,77,305,3,0.8333,Brandon,MS,
HighSchool,2002,498,Reggie Corner,McKinley,Bowling Green,WR,71,170,3,0.8333,Canton,OH,
HighSchool,2002,499,Marcus Guerrero-Bacon,Cy Springs,Missouri,S,75,190,3,0.8333,Cypress,TX,
HighSchool,2002,500,Akarika Dawn,Kempner,Colorado,OLB,74,205,3,0.8333,Sugar Land,TX,
HighSchool,2002,501,Tremaine Tyler,Edisto Hi,South Carolina,CB,72,175,3,0.8333,Cordova,SC,
HighSchool,2002,502,Brandon Grandberry,Crowley,Kansas State,CB,71,185,3,0.8333,Crowley,TX,
HighSchool,2002,503,Clint Haney,Smithson Valley,Texas,APB,72,190,3,0.8333,Spring Branch,TX,
HighSchool,2002,504,Brett Valdez,Brownwood,Texas,OG,75,300,3,0.8333,Brownwood,TX,
